RPM,MAP,TempoDeInjecao,Confianca
3750,-0.925,3.2,5.259
3750,-0.875,11.0,5.604
3750,-0.825,4.2,6.021
3750,-0.775,3.6,5.74
3750,-0.725,2.7,6.655
3750,-0.675,2.7,5.114
3750,-0.625,7.1,4.332
3750,-0.575,3.2,6.331
3750,-0.525,3.1,4.944
3750,-0.475,4.7,4.534
3750,-0.425,5.3,4.624
3750,-0.375,6.3,5.697
3750,-0.325,4.1,4.374
3750,-0.275,5.7,5.542
3750,-0.225,3.7,5.981
3750,-0.175,2.1,5.442
3750,-0.125,11.8,4.898
3750,-0.075,2.2,5.202
3750,-0.025,2.5,4.739
3750,0.025,2.0,4.992
3850,-0.925,3.6,5.557
3850,-0.875,5.3,5.631
3850,-0.825,5.6,5.25
3850,-0.775,3.5,4.703
3850,-0.725,11.8,4.808
3850,-0.675,11.9,4.203
3850,-0.625,4.2,4.87
3850,-0.575,9.3,4.476
3850,-0.525,3.0,4.379
3850,-0.475,10.9,3.903
3850,-0.425,11.3,4.994
3850,-0.375,2.2,5.116
3850,-0.325,2.3,5.264
3850,-0.275,4.3,5.885
3850,-0.225,7.7,4.477
3850,-0.175,8.7,4.914
3850,-0.125,2.6,4.917
3850,-0.075,11.7,4.791
3850,-0.025,6.1,3.641
3850,0.025,3.0,4.501
3950,-0.925,3.6,5.687
3950,-0.875,10.1,5.161
3950,-0.825,4.4,4.668
3950,-0.775,3.8,5.028
3950,-0.725,9.2,4.431
3950,-0.675,10.6,4.873
3950,-0.625,3.6,4.548
3950,-0.575,4.5,4.71
3950,-0.525,11.3,4.481
3950,-0.475,5.8,4.246
3950,-0.425,10.0,4.418
3950,-0.375,2.7,4.533
3950,-0.325,3.6,5.0
3950,-0.275,7.9,4.979
3950,-0.225,3.0,4.624
3950,-0.175,8.3,3.807
3950,-0.125,2.7,4.892
3950,-0.075,3.8,5.308
3950,-0.025,1.9,4.626
3950,0.025,4.6,3.966
4050,-0.925,3.0,5.225
4050,-0.875,3.7,5.849
4050,-0.825,4.9,5.33
4050,-0.775,3.8,4.762
4050,-0.725,11.3,4.337
4050,-0.675,6.4,4.689
4050,-0.625,3.0,5.69
4050,-0.575,3.9,6.016
4050,-0.525,2.5,5.663
4050,-0.475,2.9,5.812
4050,-0.425,7.5,4.546
4050,-0.375,9.4,3.627
4050,-0.325,6.5,4.119
4050,-0.275,4.6,5.031
4050,-0.225,2.9,5.413
4050,-0.175,4.1,4.814
4050,-0.125,6.4,4.959
4050,-0.075,7.4,4.663
4050,-0.025,3.6,4.938
4050,0.025,1.5,4.464
4150,-0.925,9.3,5.039
4150,-0.875,3.7,5.919
4150,-0.825,3.6,5.763
4150,-0.775,4.5,5.461
4150,-0.725,4.5,5.467
4150,-0.675,2.9,4.622
4150,-0.625,4.1,6.125
4150,-0.575,1.9,5.174
4150,-0.525,3.0,5.731
4150,-0.475,2.6,6.297
4150,-0.425,2.0,4.986
4150,-0.375,6.1,3.337
4150,-0.325,3.7,4.106
4150,-0.275,8.8,3.12
4150,-0.225,3.0,5.561
4150,-0.175,2.6,5.802
4150,-0.125,3.1,4.949
4150,-0.075,10.7,4.879
4150,-0.025,11.3,4.785
4150,0.025,3.8,4.266
4250,-0.925,3.1,5.69
4250,-0.875,3.8,5.32
4250,-0.825,2.4,5.174
4250,-0.775,3.3,5.143
4250,-0.725,5.4,3.844
4250,-0.675,10.3,4.651
4250,-0.625,8.4,5.633
4250,-0.575,4.5,5.412
4250,-0.525,3.2,5.774
4250,-0.475,2.9,6.675
4250,-0.425,2.8,4.726
4250,-0.375,9.1,4.738
4250,-0.325,3.4,4.922
4250,-0.275,9.3,4.133
4250,-0.225,9.3,4.602
4250,-0.175,4.0,4.589
4250,-0.125,2.6,5.352
4250,-0.075,8.2,4.464
4250,-0.025,2.8,5.195
4250,0.025,6.3,3.408
4350,-0.925,4.5,5.335
4350,-0.875,3.7,4.935
4350,-0.825,3.3,5.456
4350,-0.775,3.0,3.517
4350,-0.725,4.7,4.328
4350,-0.675,8.3,4.737
4350,-0.625,3.8,5.821
4350,-0.575,8.8,5.853
4350,-0.525,2.3,6.321
4350,-0.475,5.5,5.728
4350,-0.425,8.6,5.329
4350,-0.375,10.7,4.695
4350,-0.325,11.8,4.645
4350,-0.275,3.1,5.183
4350,-0.225,4.6,5.239
4350,-0.175,7.8,5.201
4350,-0.125,3.6,4.258
4350,-0.075,2.3,5.014
4350,-0.025,2.8,4.101
4350,0.025,5.7,3.844
4450,-0.925,4.5,5.738
4450,-0.875,2.7,5.172
4450,-0.825,2.2,4.099
4450,-0.775,5.8,3.931
4450,-0.725,6.1,4.997
4450,-0.675,3.5,5.544
4450,-0.625,8.0,5.341
4450,-0.575,2.0,6.262
4450,-0.525,2.3,6.628
4450,-0.475,1.9,4.987
4450,-0.425,11.7,4.442
4450,-0.375,1.8,5.231
4450,-0.325,3.2,4.028
4450,-0.275,11.8,5.003
4450,-0.225,5.8,4.595
4450,-0.175,4.9,4.721
4450,-0.125,1.5,4.202
4450,-0.075,6.5,4.16
4450,-0.025,7.3,4.458
4450,0.025,8.0,4.107
4550,-0.925,11.1,5.12
4550,-0.875,3.0,5.614
4550,-0.825,5.3,3.734
4550,-0.775,3.1,5.047
4550,-0.725,4.3,5.272
4550,-0.675,3.1,5.501
4550,-0.625,3.9,5.552
4550,-0.575,2.4,6.003
4550,-0.525,3.4,5.646
4550,-0.475,3.3,4.935
4550,-0.425,10.7,5.053
4550,-0.375,3.1,5.628
4550,-0.325,11.3,5.178
4550,-0.275,2.7,5.647
4550,-0.225,4.4,4.327
4550,-0.175,4.8,4.499
4550,-0.125,3.3,4.919
4550,-0.075,3.1,3.958
4550,-0.025,1.6,4.35
4550,0.025,3.1,5.022
4650,-0.925,4.5,4.176
4650,-0.875,2.7,4.937
4650,-0.825,3.0,5.354
4650,-0.775,10.5,4.513
4650,-0.725,14.0,3.636
4650,-0.675,8.6,4.997
4650,-0.625,11.8,5.111
4650,-0.575,2.0,5.415
4650,-0.525,7.4,4.962
4650,-0.475,3.8,5.391
4650,-0.425,2.3,5.842
4650,-0.375,2.2,5.348
4650,-0.325,5.8,4.841
4650,-0.275,2.4,6.265
4650,-0.225,10.9,4.335
4650,-0.175,6.8,4.604
4650,-0.125,2.4,5.456
4650,-0.075,3.6,4.874
4650,-0.025,4.4,4.566
4650,0.025,3.9,4.882
4750,-0.925,11.4,4.222
4750,-0.875,2.4,5.487
4750,-0.825,3.1,5.64
4750,-0.775,4.3,5.181
4750,-0.725,1.5,4.393
4750,-0.675,2.4,5.758
4750,-0.625,4.0,5.287
4750,-0.575,3.7,4.776
4750,-0.525,6.4,4.39
4750,-0.475,4.7,5.218
4750,-0.425,2.5,5.444
4750,-0.375,4.7,4.607
4750,-0.325,5.6,4.959
4750,-0.275,3.3,6.124
4750,-0.225,10.5,5.749
4750,-0.175,4.9,4.548
4750,-0.125,7.0,4.117
4750,-0.075,2.8,4.849
4750,-0.025,4.9,5.276
4750,0.025,3.9,5.027
4850,-0.925,2.8,5.794
4850,-0.875,2.6,6.075
4850,-0.825,2.9,5.931
4850,-0.775,3.6,5.513
4850,-0.725,7.8,5.093
4850,-0.675,2.6,5.64
4850,-0.625,1.7,4.484
4850,-0.575,4.1,4.937
4850,-0.525,2.9,4.925
4850,-0.475,4.7,4.321
4850,-0.425,3.0,5.653
4850,-0.375,4.2,4.797
4850,-0.325,3.7,5.503
4850,-0.275,2.8,6.422
4850,-0.225,4.3,6.134
4850,-0.175,2.8,5.76
4850,-0.125,9.3,4.251
4850,-0.075,7.1,4.52
4850,-0.025,10.8,3.77
4850,0.025,8.6,5.021
4950,-0.925,3.1,4.914
4950,-0.875,3.6,5.943
4950,-0.825,2.2,5.973
4950,-0.775,2.6,5.13
4950,-0.725,11.7,4.78
4950,-0.675,2.6,4.078
4950,-0.625,2.2,5.546
4950,-0.575,2.3,5.071
4950,-0.525,2.3,5.364
4950,-0.475,2.1,5.38
4950,-0.425,4.5,3.533
4950,-0.375,2.1,5.073
4950,-0.325,2.7,5.928
4950,-0.275,2.3,5.786
4950,-0.225,2.0,6.155
4950,-0.175,2.7,5.89
4950,-0.125,8.6,4.711
4950,-0.075,8.7,3.277
4950,-0.025,2.8,3.888
4950,0.025,6.6,4.738
5050,-0.925,5.2,4.422
5050,-0.875,2.6,6.136
5050,-0.825,2.6,6.642
5050,-0.775,2.3,4.978
5050,-0.725,3.7,4.96
5050,-0.675,6.2,3.944
5050,-0.625,7.2,4.203
5050,-0.575,2.5,5.487
5050,-0.525,2.6,4.845
5050,-0.475,9.4,4.384
5050,-0.425,2.4,4.297
5050,-0.375,2.8,3.953
5050,-0.325,4.5,3.868
5050,-0.275,7.8,4.454
5050,-0.225,2.8,5.865
5050,-0.175,5.7,4.684
5050,-0.125,3.8,5.538
5050,-0.075,8.5,4.449
5050,-0.025,7.6,4.455
5050,0.025,8.9,3.123
5150,-0.925,7.6,4.945
5150,-0.875,3.5,6.288
5150,-0.825,5.7,6.147
5150,-0.775,2.5,6.498
5150,-0.725,7.6,4.175
5150,-0.675,3.6,4.867
5150,-0.625,8.2,4.491
5150,-0.575,10.8,5.213
5150,-0.525,10.0,4.901
5150,-0.475,4.9,3.602
5150,-0.425,3.7,4.547
5150,-0.375,2.6,5.622
5150,-0.325,2.5,4.704
5150,-0.275,9.1,4.98
5150,-0.225,3.1,5.895
5150,-0.175,2.7,5.663
5150,-0.125,2.7,6.486
5150,-0.075,5.1,5.195
5150,-0.025,8.9,5.022
5150,0.025,5.7,4.498
5250,-0.925,5.9,4.981
5250,-0.875,2.6,6.912
5250,-0.825,10.0,5.163
5250,-0.775,3.2,5.504
5250,-0.725,4.9,4.08
5250,-0.675,2.9,4.657
5250,-0.625,2.1,4.519
5250,-0.575,2.4,5.464
5250,-0.525,2.2,4.664
5250,-0.475,6.6,4.567
5250,-0.425,3.3,4.78
5250,-0.375,2.6,4.556
5250,-0.325,2.5,4.515
5250,-0.275,10.8,4.203
5250,-0.225,6.7,4.815
5250,-0.175,5.0,5.081
5250,-0.125,2.8,6.455
5250,-0.075,5.1,5.809
5250,-0.025,9.2,5.362
5250,0.025,9.5,4.758
5350,-0.925,3.5,6.802
5350,-0.875,2.6,6.675
5350,-0.825,1.7,4.887
5350,-0.775,11.5,4.38
5350,-0.725,8.8,4.43
5350,-0.675,5.5,4.607
5350,-0.625,4.3,4.5
5350,-0.575,3.5,4.342
5350,-0.525,2.4,6.165
5350,-0.475,2.2,5.963
5350,-0.425,1.8,4.859
5350,-0.375,3.2,4.589
5350,-0.325,5.7,4.535
5350,-0.275,2.9,5.281
5350,-0.225,3.5,4.484
5350,-0.175,3.9,5.56
5350,-0.125,7.3,4.601
5350,-0.075,2.6,6.445
5350,-0.025,2.2,6.313
5350,0.025,1.8,5.302
5450,-0.925,8.8,5.894
5450,-0.875,2.2,6.474
5450,-0.825,10.5,5.628
5450,-0.775,3.8,4.962
5450,-0.725,5.8,5.062
5450,-0.675,3.1,5.038
5450,-0.625,6.0,4.872
5450,-0.575,11.6,4.514
5450,-0.525,8.3,5.433
5450,-0.475,2.7,5.636
5450,-0.425,10.3,4.903
5450,-0.375,2.0,5.062
5450,-0.325,7.0,5.073
5450,-0.275,10.6,4.381
5450,-0.225,3.1,4.866
5450,-0.175,1.7,4.797
5450,-0.125,4.2,5.785
5450,-0.075,9.0,4.987
5450,-0.025,2.6,6.512
5450,0.025,1.9,5.582
5550,-0.925,3.2,6.209
5550,-0.875,8.5,5.548
5550,-0.825,7.4,4.888
5550,-0.775,1.8,5.53
5550,-0.725,3.4,5.266
5550,-0.675,6.4,5.033
5550,-0.625,8.5,4.984
5550,-0.575,4.8,5.66
5550,-0.525,2.5,5.869
5550,-0.475,4.3,5.686
5550,-0.425,10.3,4.967
5550,-0.375,2.8,5.396
5550,-0.325,9.4,4.426
5550,-0.275,8.6,5.671
5550,-0.225,2.9,5.62
5550,-0.175,13.3,3.692
5550,-0.125,4.0,5.155
5550,-0.075,2.4,6.351
5550,-0.025,1.7,5.315
5550,0.025,6.2,4.805
5650,-0.925,3.4,6.019
5650,-0.875,6.0,4.93
5650,-0.825,10.1,4.991
5650,-0.775,3.4,5.715
5650,-0.725,2.2,5.665
5650,-0.675,11.6,5.163
5650,-0.625,2.4,5.841
5650,-0.575,3.5,5.64
5650,-0.525,2.5,5.872
5650,-0.475,2.0,5.285
5650,-0.425,4.6,5.015
5650,-0.375,3.2,5.804
5650,-0.325,12.4,3.875
5650,-0.275,2.6,5.877
5650,-0.225,9.1,5.853
5650,-0.175,2.8,5.616
5650,-0.125,2.0,5.426
5650,-0.075,8.3,5.569
5650,-0.025,11.1,5.411
5650,0.025,2.9,5.087
5750,-0.925,8.3,5.661
5750,-0.875,2.5,6.837
5750,-0.825,7.8,5.628
5750,-0.775,10.8,4.588
5750,-0.725,2.5,5.214
5750,-0.675,11.5,4.183
5750,-0.625,2.0,6.278
5750,-0.575,6.1,4.614
5750,-0.525,2.2,4.368
5750,-0.475,7.9,4.56
5750,-0.425,1.7,5.928
5750,-0.375,2.8,5.725
5750,-0.325,2.4,6.572
5750,-0.275,1.7,5.499
5750,-0.225,2.2,5.504
5750,-0.175,2.9,5.201
5750,-0.125,11.3,4.883
5750,-0.075,3.2,5.385
5750,-0.025,4.2,5.02
5750,0.025,11.2,5.096
5850,-0.925,2.4,6.348
5850,-0.875,2.1,6.267
5850,-0.825,9.5,5.983
5850,-0.775,7.8,5.032
5850,-0.725,2.8,5.16
5850,-0.675,5.0,4.349
5850,-0.625,1.7,3.599
5850,-0.575,2.2,4.443
5850,-0.525,3.8,4.256
5850,-0.475,8.9,5.048
5850,-0.425,1.7,5.536
5850,-0.375,3.3,6.099
5850,-0.325,5.3,5.613
5850,-0.275,2.2,6.094
5850,-0.225,2.2,5.669
5850,-0.175,8.6,4.571
5850,-0.125,2.6,6.108
5850,-0.075,1.9,5.762
5850,-0.025,2.6,5.421
5850,0.025,2.9,6.429
5950,-0.925,2.5,6.744
5950,-0.875,2.1,7.024
5950,-0.825,2.1,5.899
5950,-0.775,2.5,5.884
5950,-0.725,9.2,4.043
5950,-0.675,14.3,3.833
5950,-0.625,3.1,3.776
5950,-0.575,10.6,4.37
5950,-0.525,3.8,4.972
5950,-0.475,8.6,5.119
5950,-0.425,2.3,6.579
5950,-0.375,7.9,6.183
5950,-0.325,2.8,6.075
5950,-0.275,11.5,4.98
5950,-0.225,5.3,4.519
5950,-0.175,7.2,5.35
5950,-0.125,9.4,5.577
5950,-0.075,7.1,5.069
5950,-0.025,2.0,4.642
5950,0.025,5.9,5.075
6050,-0.925,7.3,4.803
6050,-0.875,2.6,5.463
6050,-0.825,2.2,5.302
6050,-0.775,2.2,3.979
6050,-0.725,4.7,4.444
6050,-0.675,8.4,3.614
6050,-0.625,1.6,4.868
6050,-0.575,2.5,5.444
6050,-0.525,9.7,4.717
6050,-0.475,2.6,5.482
6050,-0.425,2.8,6.451
6050,-0.375,2.3,6.523
6050,-0.325,3.0,6.118
6050,-0.275,2.7,6.222
6050,-0.225,10.4,5.553
6050,-0.175,10.9,5.674
6050,-0.125,3.9,5.937
6050,-0.075,10.6,5.025
6050,-0.025,3.7,4.905
6050,0.025,2.5,4.247
6150,-0.925,2.8,4.332
6150,-0.875,3.0,4.398
6150,-0.825,2.6,3.917
6150,-0.775,2.9,4.597
6150,-0.725,1.5,4.169
6150,-0.675,10.9,4.027
6150,-0.625,2.1,5.4
6150,-0.575,1.6,5.3
6150,-0.525,10.5,4.267
6150,-0.475,6.2,4.944
6150,-0.425,1.8,5.804
6150,-0.375,2.0,6.124
6150,-0.325,7.0,5.458
6150,-0.275,2.9,5.889
6150,-0.225,3.2,6.015
6150,-0.175,4.9,6.044
6150,-0.125,7.5,4.478
6150,-0.075,3.0,5.091
6150,-0.025,9.8,5.065
6150,0.025,10.1,4.796
6250,-0.925,1.9,4.628
6250,-0.875,8.3,3.274
6250,-0.825,1.9,5.373
6250,-0.775,2.3,5.653
6250,-0.725,10.1,4.545
6250,-0.675,3.6,4.283
6250,-0.625,1.9,5.113
6250,-0.575,9.9,4.525
6250,-0.525,5.2,4.372
6250,-0.475,1.6,4.81
6250,-0.425,2.4,5.328
6250,-0.375,10.9,5.089
6250,-0.325,2.3,5.957
6250,-0.275,2.6,5.857
6250,-0.225,2.5,6.656
6250,-0.175,3.6,5.637
6250,-0.125,4.9,5.173
6250,-0.075,3.3,4.514
6250,-0.025,9.5,5.362
6250,0.025,3.0,5.441
6350,-0.925,2.9,3.646
6350,-0.875,2.7,4.95
6350,-0.825,1.9,5.264
6350,-0.775,2.1,5.847
6350,-0.725,2.2,4.483
6350,-0.675,7.5,4.891
6350,-0.625,1.7,4.436
6350,-0.575,2.7,4.881
6350,-0.525,11.9,4.805
6350,-0.475,6.1,4.126
6350,-0.425,5.4,4.816
6350,-0.375,3.5,4.98
6350,-0.325,2.3,6.068
6350,-0.275,6.3,5.581
6350,-0.225,6.4,5.499
6350,-0.175,4.4,5.527
6350,-0.125,2.5,5.488
6350,-0.075,3.0,5.288
6350,-0.025,7.5,5.274
6350,0.025,2.5,6.592
6450,-0.925,6.9,4.612
6450,-0.875,3.0,4.47
6450,-0.825,6.3,4.098
6450,-0.775,9.4,4.234
6450,-0.725,3.4,4.567
6450,-0.675,2.4,5.947
6450,-0.625,2.2,5.989
6450,-0.575,12.0,5.155
6450,-0.525,4.7,4.809
6450,-0.475,3.8,4.457
6450,-0.425,3.6,4.467
6450,-0.375,3.1,5.094
6450,-0.325,9.4,5.015
6450,-0.275,5.5,4.561
6450,-0.225,3.0,5.806
6450,-0.175,6.9,4.436
6450,-0.125,13.6,3.674
6450,-0.075,10.3,4.583
6450,-0.025,2.5,6.038
6450,0.025,2.7,5.75
6550,-0.925,4.4,3.474
6550,-0.875,2.5,4.864
6550,-0.825,2.5,4.773
6550,-0.775,1.9,5.439
6550,-0.725,1.9,4.951
6550,-0.675,3.8,4.784
6550,-0.625,2.2,6.102
6550,-0.575,4.8,5.086
6550,-0.525,2.5,5.345
6550,-0.475,1.8,4.355
6550,-0.425,11.4,4.141
6550,-0.375,5.5,3.937
6550,-0.325,6.3,5.047
6550,-0.275,2.8,5.775
6550,-0.225,2.3,6.561
6550,-0.175,3.8,5.731
6550,-0.125,4.2,5.223
6550,-0.075,2.8,5.792
6550,-0.025,7.7,4.312
6550,0.025,3.0,3.718
